51.268169947288797, 6.70952694884419
51.264731325640902, 6.71553864452085
51.261412744434701, 6.72616319173351
51.2569364841614, 6.74082901091728
51.249105084763301, 6.76552659046073
51.241669051034002, 6.77184626038712
51.233270965067497, 6.77518827152279
51.234606681309501, 6.78268180225898
51.242494972219902, 6.78274719825404
51.250043152861402, 6.77886898557921
51.2577046794841, 6.7618903173121
51.2610834471161, 6.75226423162133
51.264509772244203, 6.74324831905671
51.267727933086299, 6.73340483736915
51.278135482466801, 6.71477394480988
51.275850576193903, 6.70747611316141
51.268169947288797, 6.70952694884419
